,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
1019,1806533,9/18/2018,AWISCO ,Queens,  MASPETH ,  5516 43RD ST , 
1020,1806534,9/18/2018,NYC TRANSIT ,Queens,  QUEENS ,  JERICHO TPK AND COMMONWEALTH BLVD , 
1021,1806535,9/18/2018,CUMBERLAND FARMS 3144 ,Washington,  GREENWICH ,  1286 STATE ROAD , 
1022,1806536,9/18/2018,SUNOCO ,Schenectady,  SCHENECTADY ,  1000 CURRY RD , 
1023,1806537,9/18/2018,NYS I87 MM 10.33 EXIT 7A ,Westchester,  GREENBURGH ,  SB THRUWAY MP 10.3 , 
1024,1806538,9/18/2018,NAT GRID ,Schenectady,  SCHENECTADY ,  BAKER ST , 
1025,1806539,9/18/2018,PRIVATE RESIDENCE/ROADWAY RIGHT OF WAY ,Livingston,  YORK ,  I/S OF OLD STATE RD AND RT 36 , 
1026,1806540,9/18/2018,WOODCLEFT CANAL (BEHIND LOCATION) ,Nassau,  FREEPORT ,  736 GUY LOMBARDO AVE , 
1027,1806541,9/18/2018,APT BLDG ,New York,  MANHATTAN ,  301 E 22ND STREET , 
1028,1806542,9/18/2018,COMMERCIAL ,Dutchess,  DOVER PLAINS ,  2241 RTE 22 , 
1029,1806543,9/18/2018,QUEENS BRIDGE SUBSTATION ,Queens,  QUEENS ,  2209 39TH AVE , 
1030,1806544,9/18/2018,AIRPORT ,Westchester,  WHITE PLAINS ,  2 HANGER ROAD , 
1031,1806545,9/18/2018,COMMERCIAL/RESIDENTIAL ,New York,  manhattan ,  5 great jones st , 
1032,1806546,9/18/2018,RESIDENCE ,Queens,  RICHMOND HILLS ,  91-07 104TH STREET , 
1033,1806547,9/19/2018,CUMBERLAND FARMS 3264 ,Suffolk,  MANORVILLE ,  498 COUNTY ROAD 111 , 
1034,1806548,9/19/2018,GULF GAS STATION ,Westchester,  MOUNT VERNON ,  SOUTH COLUMBUS AND WASHINGTON , 
1035,1806549,9/19/2018,3RD PARTY SPILL ,Westchester,  MOUNT VERNON ,  2 SOUTH COLUMBUS AVE , 
1036,1806550,9/19/2018,RESIDENCE ,Steuben,  ARKPORT ,  1797 COUNTY ROUTE 50 , 
1037,1806551,9/19/2018,MM 2.5 EASTBND I 287 ,Westchester,  GREENBURGH ,  I-287 EB NEAR EXIT 5 , 
1038,1806552,9/19/2018,OUTSIDE ,Niagara,  NIAGARA FALLS ,  2952 JERAULD AVE , 
1039,1806553,9/19/2018,RITE OF WAY ,Saratoga,  BALLSTON SPA ,  464 BROWNEL RD , 
1040,1806554,9/19/2018,CON ED ,Richmond,  STATEN ISLAND ,  730 WOOLLEY AVE , 
1041,1806555,9/19/2018,CONCRETE ,Kings,  BROOKLYN ,  1887 RALPH AVE , 
1042,1806556,9/19/2018,REYNOLDS CHANNEL ,Nassau,  ATLANTIC BEACH ,  1590 BAY BLVD , 
1043,1806559,9/19/2018,GROUND ,Erie,  COLLINS ,  14851 KONERT ROAD , 
1044,1806557,9/19/2018,MOMENTIVE PERF MAT ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
1045,1806558,9/19/2018,CAMPUS ,Tompkins,  ITHACA ,  215 TOWER RD , 
1046,1806561,9/19/2018,AT DOCK ,Suffolk,  BAY SHORE ,  12 INLET VIEW , 
1047,1806560,9/19/2018,STREAM ,Westchester,  EASTCHESTER ,  32 LAKE SHORE DRIVE , 
1048,1806562,9/19/2018,POLE TOP ,Erie,  TONAWANDA ,  184 HAMILTON RD , 
1049,1806563,9/19/2018,SUBURBAN PROPANE ,Delaware,  WALTON ,  CORY LANE , 
1050,1806564,9/19/2018,BUSINESS MIRABITO # 84 ,Broome,  BINGHAMTON ,  215 CLINTON ST , 
1051,1806565,9/19/2018,PAD MOUNT ,Rockland,  STONY POINT ,  29 DICKINS ST , 
1052,1806566,9/19/2018,SOIL ,Dutchess,  HOPEWELL JCT ,  19 FOX RUN , 
1053,1806567,9/19/2018,MOBIL STATION ,Westchester,  YORKTOWN ,  2035 SAW MILL RIVER RD , 
1054,1806568,9/19/2018,DRUM RUN ,Kings,  BROOKLYN ,  EAST 7 AND KERMIT PLACE , 
1055,1806569,9/19/2018,FORT DRUM ,Jefferson,  LERAY ,  RANGE 48 , 
1056,1806570,9/19/2018,HICKEY - UST ,Westchester,  SOUTH SALEM ,  27 SALEM LANE , 
1057,1806571,9/19/2018,LANCASTER SERVICE CENTER ,Erie,  LANCASTER ,  150 ERIE ST , 
1058,1806573,9/19/2018,SHEEN IN WETLANDS ,Erie,  COLLINS ,  3017 WEST BECKER , 
1059,1806572,9/19/2018,ROADWAY ,Rockland,  UPPER NYAK ,  140 NORTH HIGHLAND RD , 
1060,1806574,9/19/2018,CAROLE NALLON RESIDENCE ,Tioga,  SPENCER ,  550 EAST SPENCER RD , 
1061,1806575,9/19/2018,ON THE ROAD STARTING AT ,Ulster,  SAUGERTIES ,  RT 9W , 
1062,1806576,9/19/2018,MARSHALL'S STORE ,Onondaga,  Cicero ,  7954 Brewerton Rd , 
1063,1806578,9/19/2018,RESIDENTIAL ,Westchester,  BEDFORD ,  OPPOSITE 591 CROTON LAKE RD , 
1064,1806580,9/19/2018,RESIDENCE ,Suffolk,  EAST HAMPTON ,  81 SKIMHAMPTON RD , 
1065,1806581,9/19/2018,RESIDENTIAL ,Ulster,  NEW PALTZ ,  33 CRAGSWOOD ROAD , 
1066,1806582,9/19/2018,ENGLAND RESIDENCE ,Suffolk,  WEST BABYLON ,  96 ROCKLAND AVENUE , 
1067,1806583,9/19/2018,ON THE STREET ,Westchester,  YORKTOWN ,  3394 CROMPOND RD , 
1068,1806584,9/19/2018,RESIDENTIAL ,Saratoga,  SARATOGA ,  120 BEAVER ST , 
1069,1806585,9/19/2018,ROADWAY ,Ulster,  ESPOPUS ,  1142 STATE RTE 9W , 
1070,1806586,9/19/2018,MM 105.5 NORTHBOUND ,Ulster,  SAUGERTIES ,  I 87 NORTH , 
1071,1806587,9/20/2018,FED EX FREIGHT ,Orange,  MONTGOMERY ,  191 NEELYTOWN RD , 
1072,1806588,9/20/2018,VEHICLE IN WHEELER CREEK ,Chenango,  GREENE ,  520 HOGSBACK ROAD , 
1073,1806589,9/20/2018,UNKNOWN COMPANY ,Warren,  GLENSFALLS ,  GEAR ST , 
1074,1806590,9/20/2018,CERBONE - LINE LEAK ,Westchester,  IRVINGTON ,  234 TAXTER RD , 
1075,1806591,9/20/2018,COMMERCIAL ,Nassau,  GARDEN CITY ,  320 ENDO BLVD EXT , 
1076,1806592,9/20/2018,DARIO ACOSTA ,Rockland,  WEST NYACK ,  17 CONTINENTAL DR , 
1077,1806593,9/20/2018,BANKERS FARM IN MORRISVILLE ,Madison,  MORRISONVILLE ,  UNKNOWN , 
1078,1806594,9/20/2018,RESIDENCE ,Dutchess,  POUGHKEEPSIE ,  16 MANOR DR , 
1079,1806596,9/20/2018,EXXON SITE NEWTOWN CREEK ,Queens,  LONG ILSAND CITY ,  38 REVIEW AVE , 
1080,1806597,9/20/2018,ATT CELL TOWER ,Ontario,  CANANDAIGUA ,  3000 MCCANN RD , 
1081,1806598,9/20/2018,CON ED EXIT 6 ,Westchester,  WHITE PLAINS ,  RTE 287 WEST , 
1082,1806599,9/20/2018,PAVEMENT ,Chautauqua,  SHERMAN ,  CHURCH ST , 
1083,1806600,9/20/2018,ROADWAY ,Westchester,  BRIARCLIFF MANOR ,  9A AAAND PARKWAY RD , 
1084,1806601,9/20/2018,RESIDENCE ,Putnam,  CARMEL HAMLET ,  42 ST MICHAEL'S TERRACE , 
1085,1806595,9/20/2018,SUFFOLK COUNTY ANG ,Suffolk,  WESTHAMPTON ,  COOK AVE/OLD RIVERHEAD ROAD , 
1086,1806602,9/20/2018,SUNOCO ,Bronx,  BRONX ,  410 CITY ISLAND AVE , 
1087,1806603,9/20/2018,NAT GRID ,Rensselaer,  SCHAGHTICOKE ,  RT 40 AND PEARL ST , 
1088,1806604,9/20/2018,SUNOCO ,Bronx,  BRONX ,  1141 CASTLE HILL AVE , 
1089,1806605,9/20/2018,SARATOGA HYDROPONICS ,Saratoga,  BALLSTON LAKE ,  998 ROUTE 50 , 
1090,1806606,9/20/2018,BP ,Nassau,  MASSAPEQUA ,  5400 SUNRISE HIGHWAY , 
1091,1806607,9/20/2018,PAVEMENT ,Kings,  BROOKLYN ,  BROADWAY AND ROEBLING , 
1092,1806608,9/20/2018,LOT ,Dutchess,  POUGHKEEPSIE ,  TITUS ROAD AND ROCHDALE ROAD , 
1093,1806610,9/20/2018,BUFFALO FIRE ENGINE 4 ,Erie,  BUFFALO ,  939 ABBOTT RD , 
1094,1806609,9/20/2018,ROADWAY/SOIL ,Suffolk,  MASTIC BEACH ,  CEDAR DR/MCKINLEY , 
1095,1806611,9/20/2018,BUFFALO FIRE ENGINE 37 ,Erie,  BUFFALO ,  500 RHODE ISLAND , 
1096,1806612,9/20/2018,RESIDENCE ,Suffolk,  HOLBROOK ,  37 SEQUOIA WAY , 
1097,1806613,9/20/2018,EX GAS STATION ,Kings,  BROOKLYN ,  1508 BUSHWYCK AVE , 
1098,1806614,9/20/2018,RESIDENTIAL - UST ,Westchester,  CHAPPAQUA ,  4 GATWICKE COURT , 
1099,1806615,9/20/2018,PIMENTAO - AST ,Westchester,  YORKTOWN HEIGHTS ,  2080 MIDLAND DRIVE , 
1100,1806616,9/20/2018,ABANDON DRUM ,St Lawrence,  MASSENA ,  CROIL ISLAND , 
1101,1806617,9/20/2018,SUPERIOR PLUS ,Wayne,  PALMYRA ,  3849 ROUTE 31 , 
1102,1806618,9/20/2018,IN FRONT OF ,Queens,  JAMAICA ,  147-81 FARMER'S BLVD , 
1103,1806619,9/20/2018,RUTH STOUGHTON RESIDENCE ,Tioga,  BERKSHIRE ,  989 BROWN RD , 
1104,1806620,9/20/2018,BLDG 119A ,Saratoga,  WEST MILTON ,  350 ATOMIC PROJECT RD , 
1105,1806621,9/20/2018,RESIDENTAL ,Oswego,  PARISH ,  758 RIDER ST , 
1106,1806622,9/20/2018,POLE 1194 U-9 ,Erie,  CHEEKTOWAGA ,  47 MELODY LN , 
1107,1806623,9/20/2018,RT 32 SB ,Albany,  NEW SCOTLAND ,  NEAR SP BARRACKS LOWER FLAT ROCK RD , 
1108,1806624,9/20/2018,COMMERCIAL ,Richmond,  STATEN ISLAND ,  15 PAGE AVE , 
1109,1806627,9/20/2018,CANAL ,Nassau,  MASSAPEQUA ,  ALHAMBRA ROAD , 
1110,1806638,9/21/2018,322 8TH AVENUE ,New York,  MANHATTAN ,  322 8TH AVENUE , 
1111,1806625,9/21/2018,RTE 17 MVA ,Delaware,  COLCHESTER ,  RTE 17 WESTBOUND MM 307 , 
1112,1806626,9/21/2018,CUMBERLAND FARMS #3182 ,Washington,  WHITEHALL ,  191 BROADWAY , 
1113,1806628,9/21/2018,SUB STATION SOUTH GOSHEN ,Orange,  GOSHEN ,  29 RTE 17A , 
1114,1806629,9/21/2018,FEEDER CANAL ,Warren,  GLEN FALLS ,  01 GLEN ST , 
1115,1806630,9/21/2018,DRILL ,Albany,  DRILL ,  DRILL , 
1116,1806631,9/21/2018,VACANT ,New York,  NEW YORK ,  350 EAST 18TH STREET , 
1117,1806632,9/21/2018,SOIL ,Dutchess,  HOPEWELL JCT ,  160 BENTON MOORE ROAD , 
1118,1806633,9/21/2018,GRASS ,Sullivan,  FORESTBURG ,  OFF BEAR RD AND HATFORD RRD , 
1119,1806634,9/21/2018,VELONE - UST ,Westchester,  ARMONK ,  1 CREST COURT , 
1120,1806637,9/21/2018,RESIDENCE FIRE EXTINGUISHER ,Monroe,  ROCHESTER ,  199 MT VERNON DRIVE , 
1121,1806635,9/21/2018,REENERGY BLACK RIVER ,Jefferson,  FORT DRUM ,  4515 EUPHRATES RIVER VALLEY ROAD , 
1122,1806636,9/21/2018,RGE TRANSFORMER ,Monroe,  GATES ,  205 RAMO DRIVE , 
1123,1806639,9/21/2018,RAIL YARD ,Erie,  BUFFALO ,  658 OHIO ST , 
1124,1806641,9/21/2018,UNDERGROUND MANHOLE ,Westchester,  HARRISION ,  PARK DR SOUTH / MANHATTAN AVE , 
1125,1806643,9/21/2018,STEWARTS SHOP ,Essex,  SCROON LAKE ,  CORNER OF US 9 @ DOCK ST , 
1126,1806642,9/21/2018,GRAVEL ,Niagara,  CAMBRIA ,  6885 SHAWNEE ROAD , 
1127,1806644,9/21/2018,ROADWAY ,Schuyler,  HECTOR ,  ST RT 227 TO AND WILLAMIE RD AND SIRINE RD , 
1128,1806645,9/21/2018,ROADWAY ,Chemung,  HORSEHEADS ,  I86 WEST/ EXIT 53 , 
1129,1806646,9/21/2018,FRONT YARD UNDERGROUND TANK ,Steuben,  DANSVILLE ,  1797 CT RD 50 , 
1130,1806647,9/21/2018,BUILD 42 ,Queens,  FLUSHING ,  LA GUARDIA AIRPORT , 
1131,1806648,9/21/2018,SNYDER - UST ,Westchester,  WEST HARRISON ,  6 AVERY COURT , 
1132,1806649,9/21/2018,REPSOL USA ,Chemung,  PINE CITY ,  322 SAGETOWN RD , 
1133,1806650,9/21/2018,EXCAVATION ,Bronx,  BRONX ,  650 CASENOVA ST , 
1134,1806651,9/21/2018,COMMERCIAL ,Suffolk,  BAY SHORE ,  1701 SUNRISE HIGHWAY , 
1135,1806652,9/21/2018,NAT GRID ,Oneida,  ROME ,  5436 OTTMAN RD , 
1136,1806654,9/21/2018,FROM RTE 67 @ COONS CROSSINGS RD ,Saratoga,  STILLWATER ,  EAST TO GEORGETHOMPSON RD , 
1137,1806655,9/21/2018,NAT GRID ,Oneida,  WHITESTOWN ,  3346 WESTMORELAND RD , 
1138,1806656,9/21/2018,ROADWAY ,Kings,  BROOKLYN ,  120 CRESCENT ST *X ETNA , 
1139,1806657,9/21/2018,NAT GRID ,Albany,  DELMAR ,  4 NORGE RD , 
1140,1806658,9/21/2018,EDER RESIDENCE ,Nassau,  ROSLYN HEIGHTS ,  27 STIRRUP LANE , 
1141,1806659,9/21/2018,IN FRONT ,Queens,  QUEENS ,  88-03 32 ND AVE , 
1142,1806660,9/21/2018,POLE ,Niagara,  LOCKPORT ,  16 NICHOLLS ST , 
1143,1806661,9/21/2018,ON THE ROAD ,Niagara,  LOCKPORT ,  16 NICHOLLS ST , 
1144,1806662,9/21/2018,IN PARKING LOT ,Erie,  TONAWANDA ,  900 YOUNG ST , 
1145,1806663,9/21/2018,POLE 3 ,Saratoga,  WATERFORD ,  9 DOMONIQUA DR , 
1146,1806664,9/22/2018,REGIONAL INTEGREATED LOGISTICS ,Erie,  BUFFALO ,  120 DART ST , 
1147,1806665,9/22/2018,UNKNOWN ,Suffolk,  CORAM ,  8 MIDDLE COUNTRY RD , 
1148,1806667,9/22/2018,WASTE TREATMENT PLANT ,Warren,  GLENS FALLS ,  1 GLEN STREET , 
1149,1806666,9/22/2018,GROUND ,Dutchess,  WAPPINGERS FALL ,  1318 ROUTE 9 , 
1150,1806668,9/22/2018,ONONDAGA LAKE ,Onondaga,  LIVER POOL ,  106 LAKE DRIVE , 
1151,1806669,9/22/2018,GROUND ,Niagara,  NIAGARA FALLS ,  RIVER ROAD AND WILLIAMS ROAD , 
1152,1806670,9/22/2018,CONCRETE ,Dutchess,  FISHKILL ,  31 MOCCASIN VIEW ROAD , 
1153,1806671,9/22/2018,ROADWAY ,Nassau,  HEMPSTEAD ,  79 MAIN STREET , 
1154,1806672,9/22/2018,NYSEG ,Yates,  BRANCH PORT ,  ROUTE 54A , 
1155,1806673,9/22/2018,ROADWAY AND GRASS POLE # 114302 ,Ulster,  OLIVE BRIDGE ,  392 BEAVERKILL RD , 
1156,1806674,9/22/2018,IRON WOOD ,Monroe,  CHILI ,  .9 MILES EAST OF ARCHER RD , 
1157,1806675,9/22/2018,BLUE STONE ,Kings,  BROOKLYN ,  89 JOHN ST , 
1158,1806676,9/22/2018,RIVER CONTAINMENT SYSTEM ,Warren,  GLENS FALLS ,  01 GLEN ST , 
1159,1806677,9/22/2018,RESIDENTAL AST ,Westchester,  PEEKSKILL ,  122 HADDEN ST , 
1160,1806678,9/22/2018,RESIDENCE ,Suffolk,  SOUTHOLD ,  1565 BRIGANTINE DR , 
1161,1806679,9/22/2018,ROADWAY ,Orange,  GOSHEN ,  STATE ROUTE 17A/ PULASKI HIGHWAY , 
1162,1806680,9/22/2018,IFFERTE RESIDENCE ,Suffolk,  NORTH BABYLON ,  528 POLARIS ST , 
1163,1806681,9/22/2018,SUBBARAO RESIDENCE ,Suffolk,  STONY BROOK ,  95 MANCHESTER LANE , 
1164,1806682,9/22/2018,LARCHMONT YACHT CLUB ,Westchester,  LARCHMONT ,  1 WOODBINE AVE , 
1165,1806683,9/22/2018,RESIDENTIAL ,New York,  MANHATTAN ,  201 EAST 115TH ST , 
1166,1806684,9/22/2018,NORTH CREEK ,Warren,  JOHNSBURG ,  BACK TO SODOM RD. , 
1167,1806685,9/22/2018,ROADWAY ,New York,  NEW YORK NEW YORK ,  1ST AVE / 23RD ST , 
1168,1806686,9/22/2018,GURNEYS INN ,Suffolk,  MONTAUK ,  290 OLD MONTAUK HIGHWAY , 
1169,1806687,9/23/2018,PULLOFF; HEADING FROM TUPPER LAKE ,Franklin,  TUPPER LAKE ,  ROUTE 30 JUST NORTH OF SR 421 , 
1170,1806688,9/23/2018,FUEL FARM PAVEMENT ,Queens,  FLUSHING ,  BUILDING 42 , 
1171,1806689,9/23/2018,DEXTER FIRE DEPT ,Jefferson,  DEXTER ,  101 LOCKE , 
1172,1806708,9/23/2018,CIBRO (FORMER) ,Nassau,  ISLAND PARK ,  7 WASHINGTON/SHERIDAN , 
1173,1806690,9/23/2018,UNDERGROUND FEEDER ,Kings,  BROOKLYN ,  89 JOHN ST , 
1174,1806691,9/23/2018,CONCRETE ,Allegany,  ALMOND ,  22 NORTH MAIN ST , 
1175,1806692,9/23/2018,LITTLE CONESUS CREEK ,Livingston,  AVON ,  2358 POLE BRIDGE ROAD , 
1176,1806693,9/23/2018,GROUND ,Ulster,  WARSING ,  LUNDY ROAD , 
1177,1806694,9/23/2018,MANHOLE ,Nassau,  SANDS POINT ,  MIDDLE NECK ROAD/STOP LANE , 
1178,1806695,9/23/2018,RESIDENCE ,Queens,  COLLEGE PT ,  1820 126TH ST , 
1179,1806696,9/23/2018,UNKNOWN ,Suffolk,  BRENTWOOD ,  1560 BRENTWOOD RD , 
1180,1806697,9/23/2018,COMMERCIAL ,New York,  NEW YORK ,  723 EAST 13TH ST , 
1181,1806698,9/23/2018,MIRABITO GAS STATION ,Schoharie,  RICHMONDVILLE ,  RT 7 , 
1182,1806699,9/23/2018,PAVEMENT SOIL ,Onondaga,  SYRACUSE ,  311 BURDOCK AVE , 
1183,1806700,9/23/2018,EXPRESS #344 ,Onondaga,  EAST SYRACUSE ,  6396 EAST MOLLOY RD , 
1184,1806701,9/23/2018,FORMER LANDFILL ,Orleans,  ALBION ,  3511 DENSMORE ROAD , 
1185,1806702,9/23/2018,RAILROAD TRACKS ,Erie,  ANGOLA ,  MAIN ST X RAILROAD AVE , 
1186,1806703,9/24/2018,CUMBERLAND FARMS #3156 ,Washington,  HUDSON FALLS ,  1075 STATE ROUTE 196 , 
1187,1806704,9/24/2018,ROADWAY ,Warren,  LAKE GEORGE ,  87 SOUTH BEFORE EXIT 22 , 
1188,1806705,9/24/2018,VAN WIEREN BROS. ,Otsego,  WEST WINFIELD ,  154 RT 18A , 
1189,1806706,9/24/2018,GUCCIONE RESIDENCE ,Nassau,  LEVITTOWN ,  26 PLOW LANE , 
1190,1806707,9/24/2018,SUB STATION ,Orange,  PORT JERVIS ,  73 WEST MAIN ST , 
1191,1806709,9/24/2018,5856 AND 5774 EAST LAKE RD ,Madison,  CAZENOVIA ,  5774 EAST LAKE ROAD , 
1192,1806710,9/24/2018,FRED HARRIS ,Orange,  PINE BUSH ,  963 HILL AVE , 
1193,1806711,9/24/2018,CONCRETE LEADS TO WASTE WATER SYSTEM ,Albany,  SELKIRK ,  1 BELL CROSSING , 
1194,1806712,9/24/2018,BLUE STONE ,Sullivan,  MONGAUP ,  607 PLANK ROAD , 
1195,1806713,9/24/2018,RR CROSSING ,Niagara,  NIAGARA FALLS ,  HYDE PARK BLVD AND LAFAYETTE AVE , 
1196,1806714,9/24/2018,CONCRETE ,Westchester,  WHITE PLAINS ,  2 HANGER ROAD , 
1197,1806715,9/24/2018,REPUBLIC HAULING ,Rensselaer,  RENSSELAER ,  BARRACKS HIGH ST AND 3RD AVE , 
1198,1806716,9/24/2018,FORMER GE PLANT ,Oneida,  UTICA ,  1900 BLEECKER STREET , 
1199,1806810,9/24/2018,ULTRA POWER FOOD MART ,Sullivan,  PARKSVILLE ,  1760 ROUTE 17 WEST , 
1200,1806721,9/24/2018,TONAWANDA WMA ,Orleans,  OAKFIELD ,  PARKING LOT SOUTH OF RT 77 , 
1201,1806806,9/24/2018,GBNIA ,Erie,  BUFFALO ,  4200 GENESSE STREET , 
1202,1806717,9/24/2018,POLE TOP 100 ,Erie,  BUFFALO ,  WEST AVE AND 10 ST , 
1203,1806718,9/24/2018,ROADWAY ,Orleans,  ALBION ,  RT 31A , 
1204,1806720,9/24/2018,COMMERCIAL BUILDING ,Kings,  BROOKLYN ,  25 14 ST , 
1205,1806719,9/24/2018,VARGHESE RESIDENCE ,Nassau,  WESTBURY ,  616 SCHNEIDER COURT , 
1206,1806722,9/24/2018,HOME ,Dutchess,  HOPEWELL JUNCTION ,  63 HORTON TOWN HILL RD , 
1207,1806723,9/24/2018,SULLIVAN RESIDENCE ,Nassau,  WEST HEMPSTEAD ,  240 COLONIE STREET , 
1208,1806724,9/24/2018,DEER PARK SUB STATION ,Orange,  PORT JERVIS ,  55 RT 209 , 
1209,1806726,9/24/2018,PAVEMENT SEWER ,Richmond,  STATEN ISLAND ,  TYSENS LANE FALCON AVE AND MILL ROAD , 
1210,1806727,9/24/2018,ABANDONED DRUMS ,Monroe,  GREECE ,  KIRKWOOD ROAD NORTH OF LING ROAD , 
1211,1806728,9/24/2018,HUGO VERA ,Otsego,  MOUNT UPTON ,  370 RIVER RD , 
1212,1806729,9/24/2018,BURKE ENERGY ,Westchester,  HAWTHORNE ,  475 COMMERCE ST , 
1213,1806730,9/24/2018,RESIDENCE ,Essex,  LAKE PLACID ,  126 COTTONWOOD WAY/CASCADE ACRES TRAILER PARK , 
1214,1806731,9/24/2018,BP S/S #95689 - LINE TEST ,Westchester,  RYE ,  1 BOSTON POST RD , 
1215,1806732,9/24/2018,ABANDONED TANK ,Essex,  OLMSTEADVILLE ,  STILLWATER WAY , 
1216,1806733,9/24/2018,327 REALTY LLC ,Bronx,  BRONX ,  327 WALNUT AVE , 
1217,1806734,9/24/2018,CAGGIANO RES ,Orange,  PINE BUSH ,  78 QUANNACUT RD , 
1218,1806735,9/24/2018,BIOTECH BLDG ,Tompkins,  ITHACA ,  526 CAMPUS RD , 
1219,1806736,9/24/2018,WASTE OIL DUMPING ,St Lawrence,  PIERREPONT ,  RUSSELLL TURNPIKE RD/NEAR RIVER RD , 
1220,1806737,9/24/2018,CHACHKIN RES ,Ulster,  ACCORD ,  36 CEDAR DRIVE , 
1221,1806738,9/24/2018,UNKNOWN ,Nassau,  GREAT NECK ,  6 WEST MILL DRIVE , 
1222,1806739,9/24/2018,SUPER VALUE - BREWSTER ,Putnam,  BREWSTER ,  1481 RT 22 , 
1223,1806740,9/24/2018,DEWITT YD ,Onondaga,  SYRACUSE ,  600 FREMONT RD , 
1224,1806741,9/25/2018,ROADWAY ,Erie,  WEST SENECA ,  MILE MARKER 426.7 EAST I90 , 
1225,1806742,9/25/2018,SUB STATION ,Niagara,  NIAGARA FALLS ,  1099 WHIRLPOOL ST , 
1226,1806743,9/25/2018,ROADWAY ,New York,  NEW YORK NEW YORK ,  136 WEST 37TH , 
1227,1806744,9/25/2018,POLE 12 ,Wyoming,  WARSAW ,  2586 COE RD , 
1228,1806745,9/25/2018,CREEK ,Yates,  DUNDEE ,  4473 HEMLOCK RD , 
1229,1806746,9/25/2018,KIM RESIDENCE ,Nassau,  WESTBURY ,  2 MELLOW LANE , 
1230,1806747,9/25/2018,GARDNERS BAY ,Suffolk,  ORIENT ,  41270 MAIN RD , 
1231,1807647,9/25/2018,3535 KENTUCKY AVE. ,Chemung,  HORSEHEADS ,  3535 KENTUCKY AVE. , 
1232,1806748,9/25/2018,FLYING JAY TRUCK STOP ,Genesee,  PEMBROKE ,  8484 ALLEGHANY RD , 
1233,1806749,9/25/2018,FEEDER CANAL ,Warren,  GLENS FALLS ,  1 GLEN ST , 
1234,1806750,9/25/2018,MVA ,Steuben,  AVOCA ,  I-86 EB AT 390 CROSSOVER , 
1235,1806751,9/25/2018,7-ELEVEN GAS STATION CONTAINMENT AREA ,Livingston,  HEMLOCK ,  4661 NORTH MAIN STREET , 
1236,1806752,9/25/2018,TANK FARM DRILL ,Oneida,  MARCY ,  9586 STATE ROUTE 49 , 
1237,1806753,9/25/2018,SHAW'S MANUFACUTRED HOMES ,Jefferson,  WATERTOWN ,  CR 67 , 
1238,1806754,9/25/2018,BASEMENT ,Bronx,  BRONX ,  555 SOUND VIEW AVE , 
1239,1806755,9/25/2018,UNKNOWN ,Queens,  MIDDLE VILLIAGE ,  6110 77TH ST , 
1240,1806786,9/25/2018,ARASH MINI MART ,Broome,  ENDICOTT ,  1550 UNION CENTER HWY , 
1241,1806756,9/25/2018,ROADWAY ,Kings,  BROOKLYN ,  AVE Z AND E 6TH ST , 
1242,1806757,9/25/2018,OSWEGATCHIE RIVER ,St Lawrence,  EDWARDS ,  227 TALCVILLE ROAD , 
1243,1806758,9/25/2018,PVT GARAGE ,Saratoga,  SARATOGA ,  1034 RT 29 , 
1244,1806759,9/25/2018,GRANGERVILLE ,Saratoga,  SCHUYLERVILLE ,  RT 29 , 
1245,1806760,9/25/2018,LAKE PLACID; PARADOX BAY ,Essex,  LAKE PLACID ,  VICTOR HERBERT RD , 
1246,1806761,9/25/2018,LUK OIL ,Nassau,  OYSTER BAY ,  247 PINE HOLLOW RD , 
1247,1806762,9/25/2018,ACTION REMEDIATION ,Nassau,  WANTAGH ,  3010 BURNS AVENUE , 
1248,1806763,9/25/2018,DRILL ,Oneida,  UTICA ,  37 WURZ , 
1249,1806764,9/25/2018,SUNOCO GAS STATION #0179 ,Orange,  MONROE ,  413 NORTH MAIN ST , 
1250,1806765,9/25/2018,JAKE'S BOAT LIVERY ,Steuben,  HAMMONDSPORT ,  12792 WEST LAKE ROAD , 
1251,1806766,9/25/2018,CORBBET RESIDENCE ,Westchester,  YONKERS ,  96 DOUGLAS AVE , 
1252,1806767,9/25/2018,VACANT RESIDENTIAL HOUSE ,Westchester,  MOUNT VERNON ,  20 CHESTERWOOD AVE , 
1253,1806768,9/25/2018,RESIDENTIAL ,Otsego,  MORRIS ,  INTERSECTION OF CTY HWY 8 AND CTY HWY 10 , 
1254,1806769,9/25/2018,CUMBERLAND FARMS 3133 ,Orange,  GREENWOOD LAKE ,  109 WINDMERE AVE , 
1255,1806770,9/25/2018,CUMBERLAND FARMS STORE 3272 ,Nassau,  OCEANSIDE ,  2962 LONG BEACH ROAD , 
1256,1806771,9/25/2018,BINGAMAN AST ,Westchester,  BEDFORD ,  108 MILLERTOWN RD , 
1257,1806772,9/25/2018,COMMERCIAL ,Onondaga,  EAST SYRACUSE ,  7116 NORTHERN BLVD , 
1258,1806773,9/25/2018,THE GORGE ,Niagara,  NIAGARA FALLS ,  1099 WHIRLPOOL ST , 
1259,1806774,9/25/2018,THE FALLS ST TUNNEL ,Niagara,  NIAGARA FALLS ,  1 NIAGARA ST , 
1260,1806801,9/26/2018,54 CIRCLE ROAD ,Putnam,  LAKE PEEKSKILL ,  54 CIRCLE ROAD , 
